generated_query,true_query,exact_match,query_similarity_measure,string_similarity_measure,has_join,has_multiple_tables,exec_gen_query
" 

SELECT departments.department_name, departments.department_id
FROM departments
JOIN degree_programs
ON departments.department_id = degree_programs.department_id
GROUP BY departments.department_id
ORDER BY COUNT(degrees.department_id) DESC
LIMIT 1;
","select t2.department_name, t1.department_id from degree_programs as t1 join departments as t2 on t1.department_id = t2.department_id group by t1.department_id order by count(*) desc limit 1",False,0.0,0.65,True,True,False
" 
SELECT mens_doubles FROM table_14903627_1 WHERE womens_doubles = 'PIRET HAMER HELEN REINO';
","select mens_doubles from table_14903627_1 where womens_doubles = ""piret hamer helen reino""",True,1.0,1.0,False,False,True
" 
SELECT mountains_classification FROM table_22941863_19 WHERE winner = 'Michael Albasini';
","select mountains_classification from table_22941863_19 where winner = ""michael albasini""",True,1.0,1.0,False,False,True
" 
SELECT fri_3_june
FROM table_29218221_2
WHERE wed_1_june = '18:22:66' AND mph = 123.182;
","select fri_3_june from table_29218221_2 where wed_1_june = ""18' 22.66 123.182mph""",False,0.0,0.7,False,False,False
" 
SELECT e, vap
FROM table_2683116_1
WHERE turnout = 85.7;
","select e / vap from table_2683116_1 where turnout = ""85.7%""",False,0.0,0.7,False,False,True
" 
SELECT COUNT(*) FROM table_18217753_1 WHERE us_viewers__millions_ = 26.06;
","select count(original_air_date) from table_18217753_1 where us_viewers__millions_ = ""26.06""",False,1.0,0.75,False,False,True
" 

SELECT COUNT(*) FROM table_11713303_2 WHERE date_of_appointment = '10 December 2007' AND manner_of_departure = 'quit';
","select count(replaced_by) from table_11713303_2 where date_of_appointment = ""10 december 2007"" and manner_of_departure = ""quit""",False,1.0,0.9230769230769231,False,False,True
" 
SELECT arranger FROM table_14778650_1 WHERE writer = 'Nizar Francis';
","select arranger from table_14778650_1 where writer = ""nizar francis""",True,1.0,1.0,False,False,True
" 
SELECT top_scorer FROM table_1218784_1 WHERE gf = 41;
",select top_scorer from table_1218784_1 where gf = 41,True,1.0,1.0,False,False,True
" 
SELECT rnag__mhz_ FROM table_18475946_2 WHERE lyric_fm__mhz_ = '98.7';
","select rnag__mhz_ from table_18475946_2 where lyric_fm__mhz_ = ""98.7""",True,1.0,1.0,False,False,True
" 

SELECT wiaa_classification FROM table_22058547_1 WHERE high_school = 'vancouver itech prepratory';
","select wiaa_classification from table_22058547_1 where high_school = ""vancouver itech prepratory""",True,1.0,1.0,False,False,True
" 

SELECT original_game FROM table_21500850_1 WHERE artist = 'Lynyrd Skynyrd';
","select original_game from table_21500850_1 where artist = ""lynyrd skynyrd""",True,1.0,1.0,False,False,True
" 

SELECT turing_complete FROM table_13636_1 WHERE numeral_system = 'decimal';
","select turing_complete from table_13636_1 where numeral_system = ""decimal""",True,1.0,1.0,False,False,True
" 
SELECT the_wørd FROM table_25691838_12 WHERE guest IN ('daniel ellsberg', 'william wegman', 'julie taymor');
","select the_wørd from table_25691838_12 where guest = ""daniel ellsberg , william wegman , julie taymor""",False,0.0,0.42857142857142855,False,False,True
" 
SELECT COUNT(*)
FROM table_2159547_3
WHERE successor = 'Dave E. Satterfield, Jr. (d)';
","select count(vacator) from table_2159547_3 where successor = ""dave e. satterfield, jr. (d)""",False,1.0,0.9166666666666666,False,False,True
" 

SELECT institution FROM table_262476_1 WHERE location = 'bethany college';
","select location from table_262476_1 where institution = ""bethany college""",False,0.0,1.0,False,False,True
" 
SELECT average_votes_per_candidate
FROM table_28819393_1
WHERE average_percentage_of_vote_per_candidate = '3.29%';
","select min(average_votes_per_candidate) from table_28819393_1 where average__percentage_of_vote_per_candidate = ""3.29""",False,0.0,0.625,False,False,False
" 

SELECT COUNT(*) FROM appointment;
",select count(*) from appointment,True,1.0,1.0,False,False,True
" 

SELECT network_protocols FROM table_1300080_1 WHERE notes LIKE '%EN1700%' AND network_protocols NOT LIKE '%EN1700%';
","select network_protocols from table_1300080_1 where notes = ""discontinued in favor of the en1700""",False,1.0,0.46153846153846156,False,False,True
" 

SELECT last_competed FROM table_14308895_2 WHERE country_territory = 'New Zealand';
","select max(last_competed) from table_14308895_2 where country_territory = ""new zealand""",False,1.0,0.8888888888888888,False,False,True
" 

SELECT nhl_team FROM table_2850912_12 WHERE college_junior_club_team = 'Winnipeg Jets';
","select college_junior_club_team from table_2850912_12 where nhl_team = ""winnipeg jets""",False,0.0,1.0,False,False,True
" 
SELECT date_of_vacancy
FROM table_10592536_8
WHERE team ='manchester city' AND replaced_by ='mark hughes';
","select date_of_vacancy from table_10592536_8 where team = ""manchester city"" and replaced_by = ""mark hughes""",False,1.0,0.7692307692307693,False,False,True
" 

SELECT group_12 
FROM table_19523142_5 
WHERE group_9 = 'psid jombang';
","select group_12 from table_19523142_5 where group_9 = ""psid jombang""",True,1.0,1.0,False,False,True
" 

SELECT record FROM table_27700530_9 WHERE team ='minnesota';
","select record from table_27700530_9 where team = ""minnesota""",False,1.0,0.75,False,False,True
" 
SELECT apt_number FROM apartments 
JOIN view_unit_status ON apartments.apt_id = view_unit_status.apt_id 
WHERE available_yn IN ('0', '1');
",select t1.apt_number from apartments as t1 join view_unit_status as t2 on t1.apt_id = t2.apt_id where t2.available_yn = 0 intersect select t1.apt_number from apartments as t1 join view_unit_status as t2 on t1.apt_id = t2.apt_id where t2.available_yn = 1,False,1.0,0.4444444444444444,True,True,True
" 
SELECT * FROM table_17366952_1 WHERE goal_average_1 = 1.34;
","select team from table_17366952_1 where goal_average_1 = ""1.34""",False,0.0,0.75,False,False,True
" 

SELECT cyrillic_name_other_names FROM table_2562572_9 WHERE settlement = 'Budisava';
","select cyrillic_name_other_names from table_2562572_9 where settlement = ""budisava""",True,1.0,1.0,False,False,True
" 

SELECT theme FROM table_11900773_5 WHERE design = 'Jasper National Park';
","select design from table_11900773_5 where theme = ""jasper national park""",False,0.0,1.0,False,False,True
" 

SELECT COUNT(*) FROM ref_colors WHERE color_code NOT IN (SELECT color_code FROM products);
",select count(*) from ref_colors where not color_code in (select color_code from products),False,1.0,1.0,False,True,True
" 

SELECT store_phone, store_email_address FROM drama_workshop_groups WHERE workshop_group_id IN (SELECT workshop_group_id FROM services);
","select t1.store_phone, t1.store_email_address from drama_workshop_groups as t1 join services as t2 on t1.workshop_group_id = t2.workshop_group_id",False,1.0,0.21428571428571427,True,True,True
" 

SELECT team_nickname FROM table_26351260_1 WHERE institution = 'Kent State University';
","select team_nickname from table_26351260_1 where institution = ""kent state university""",True,1.0,1.0,False,False,True
" 
SELECT playoffs FROM table_1046170_5 WHERE us_open_cup = '1st round';
","select playoffs from table_1046170_5 where us_open_cup = ""1st round""",True,1.0,1.0,False,False,True
" 
SELECT original_air_date
FROM table_23242933_2
WHERE us_viewers__millions_ = 6.09;
","select original_air_date from table_23242933_2 where us_viewers__millions_ = ""6.09""",False,1.0,0.875,False,False,True
" 

SELECT notes FROM table_16278349_1 WHERE province ='samangan';
","select notes from table_16278349_1 where province = ""samangan""",False,1.0,0.75,False,False,True
" 

SELECT mexico FROM table_18498743_1 WHERE mañana_es_para_siempre = 'love never dies';
","select mexico from table_18498743_1 where mañana_es_para_siempre = ""love never dies""",True,1.0,1.0,False,False,True
" 

SELECT christer_tornell FROM table_28677723_10 WHERE karianne_gulliksen = 7;
",select min(christer_tornell) from table_28677723_10 where karianne_gulliksen = 7,False,1.0,0.875,False,False,True
" 

SELECT name FROM table_10020178_1 WHERE crest_length__meters_ = 375;
",select name from table_10020178_1 where crest_length__meters_ = 375,True,1.0,1.0,False,False,True
" 
SELECT colors FROM table_1221089_1 WHERE institution = 'University of New Hampshire';
","select colors from table_1221089_1 where institution = ""university of new hampshire""",True,1.0,1.0,False,False,True
" 

SELECT fastest_lap FROM table_16670746_2 WHERE winning_team = 'Team Impul' AND circuit = 'Twin Ring Motegi';
","select fastest_lap from table_16670746_2 where winning_team = ""team impul"" and circuit = ""twin ring motegi""",True,1.0,1.0,False,False,True
" 
SELECT secondary_sponsor
FROM table_187239_1
WHERE main_sponsor = 'ale';
","select secondary_sponsor from table_187239_1 where main_sponsor = ""ale""",True,1.0,1.0,False,False,True
" 

SELECT COUNT(*) FROM table_1014319_1 WHERE goodman = '10' AND tonioli = '1';
","select count(tonioli) from table_1014319_1 where goodman = ""10""",False,0.0,0.875,False,False,True
" 
SELECT solidv4
FROM table_127511_1
WHERE sequencer = 'data output per run';
","select solidv4 from table_127511_1 where sequencer = ""data output per run""",True,1.0,1.0,False,False,True
" 
SELECT remarks FROM table_211791_1 WHERE nato_reporting_name ='sawhouse';
","select remarks from table_211791_1 where nato_reporting_name = ""sawhouse""",False,1.0,0.75,False,False,True
" 

SELECT series_premiere FROM table_29799700_2 WHERE tv_network_s_ = 'TV3';
","select series_premiere from table_29799700_2 where tv_network_s_ = ""tv3""",True,1.0,1.0,False,False,True
" 

SELECT country_name, capital FROM country;
","select country_name, capital from country",True,1.0,1.0,False,False,True
" 
SELECT type FROM table_2076608_1 WHERE school = 'Stratford University'; ","select type from table_2076608_1 where school = ""stratford university""",True,1.0,1.0,False,False,True
" 

SELECT MIN(players) FROM table_10682862_68;
",select min(players) from table_10682862_68,True,1.0,1.0,False,False,True
" 
SELECT opponent FROM table_22860990_3 WHERE spartans_points = 73;
",select opponent from table_22860990_3 where spartans_points = 73,True,1.0,1.0,False,False,True
" 
SELECT COUNT(*) FROM table_2102945_1 WHERE run_time = '24:31';
","select count(viewers__in_millions_) from table_2102945_1 where run_time = ""24:31""",False,1.0,0.875,False,False,True
" 

SELECT directed_by FROM table_2400842_1 WHERE prod__number = '109';
",select directed_by from table_2400842_1 where prod__number = 109,False,1.0,0.875,False,False,True
" 
SELECT country FROM table_29302711_13 WHERE name = 'Mark Cox';
","select country from table_29302711_13 where name = ""mark cox""",True,1.0,1.0,False,False,True
" 
SELECT COUNT(candidates)
FROM table_1341453_40
WHERE incumbent = 'Mike Doyle';
","select count(candidates) from table_1341453_40 where incumbent = ""mike doyle""",True,1.0,1.0,False,False,True
" 
SELECT name, country FROM member;
","select name, country from member",True,1.0,1.0,False,False,True
" 

SELECT * FROM table_25287007_2 WHERE november_3 = '2017-11-03' AND august_21_22 = '2017-08-21';
","select november_3 from table_25287007_2 where august_21_22 = ""august 21, 2017""",False,0.0,0.7,False,False,True
" 
SELECT candidates FROM table_1342149_13 WHERE incumbent = 'noah m. mason';
","select count(candidates) from table_1342149_13 where incumbent = ""noah m. mason""",False,0.0,0.9,False,False,True
" 
SELECT nominee, COUNT(*) AS num_nominations
FROM musical
GROUP BY nominee
ORDER BY num_nominations DESC
LIMIT 1;
",select nominee from musical group by nominee order by count(*) desc limit 1,False,0.0,1.0,False,False,True
" 

SELECT long_ranged_weapons FROM table_27704991_1 WHERE close_ranged_weapons IN ('knife (stone)', 'knife (iron)');
","select long_ranged_weapons from table_27704991_1 where close_ranged_weapons = ""knife (stone), knife (iron)""",False,0.0,0.6363636363636364,False,False,True
" 

SELECT tracks.name
FROM tracks
JOIN playlist_tracks ON tracks.id = playlist_tracks.track_id
WHERE playlist_tracks.playlist_id = 'Movies'
AND tracks.id NOT IN (
    SELECT track_id
    FROM playlist_tracks
    WHERE playlist_id = 'Music'
);
",select t1.name from tracks as t1 join playlist_tracks as t2 on t1.id = t2.track_id join playlists as t3 on t2.playlist_id = t3.id where t3.name = 'movies' except select t1.name from tracks as t1 join playlist_tracks as t2 on t1.id = t2.track_id join playlists as t3 on t2.playlist_id = t3.id where t3.name = 'music',False,0.0,0.45454545454545453,True,True,True
" 
SELECT no_party_preference FROM table_27003186_3 WHERE republican = 45.3;
","select no_party_preference from table_27003186_3 where republican = ""45.3%""",False,1.0,0.875,False,False,True
" 
SELECT candidates FROM table_1341577_44 WHERE incumbent = 'Lamar S. Smith';
","select candidates from table_1341577_44 where incumbent = ""lamar s. smith""",True,1.0,1.0,False,False,True
" 

SELECT team FROM table_22297198_3 WHERE outgoing_manager = 'Alireza Mansourian';
","select team from table_22297198_3 where outgoing_manager = ""alireza mansourian""",True,1.0,1.0,False,False,True
" 

SELECT episode_number_production_number FROM table_24222929_4 WHERE title = 'Tasers' OR title = 'Mind Erasers';
","select episode_number_production_number from table_24222929_4 where title = ""tasers and mind erasers""",False,0.0,0.7272727272727273,False,False,True
" 
SELECT riders FROM table_15327489_1 WHERE team_name = 'jir' AND riders LIKE '%scot%' AND riders LIKE '%motogp%';
","select riders from table_15327489_1 where team_name = ""jir team scot motogp""",False,0.0,0.6363636363636364,False,False,True
" 

SELECT COUNT(*) FROM table_25287007_2 WHERE (august_21_22 BETWEEN '2022-08-21' AND '2022-08-22') OR (january_15_16 BETWEEN '2022-01-15' AND '2022-01-16');
","select august_21_22 from table_25287007_2 where january_15_16 = ""141""",False,0.0,0.5,False,False,True
" 
SELECT velocity FROM flight WHERE pilot = 'Thompson';
",select avg(velocity) from flight where pilot = 'thompson',False,0.0,0.875,False,False,True
" 
SELECT location FROM table_1137707_2 WHERE fastest_lap = 'Thierry Boutsen';
","select location from table_1137707_2 where fastest_lap = ""thierry boutsen""",True,1.0,1.0,False,False,True
" 
SELECT country
FROM table_29302711_13
WHERE prize_money__usd_ = 66400;
",select country from table_29302711_13 where prize_money__usd_ = 66400,True,1.0,1.0,False,False,True
" 

SELECT s.fname
FROM student s
JOIN has_pet h1 ON s.stuid = h1.stuid
JOIN has_pet h2 ON s.stuid = h2.stuid
JOIN pets p1 ON h1.petid = p1.petid
JOIN pets p2 ON h2.petid = p2.petid
WHERE p1.pettype = 'cat' AND",select t1.fname from student as t1 join has_pet as t2 on t1.stuid = t2.stuid join pets as t3 on t3.petid = t2.petid where t3.pettype = 'cat' intersect select t1.fname from student as t1 join has_pet as t2 on t1.stuid = t2.stuid join pets as t3 on t3.petid = t2.petid where t3.pettype = 'dog',False,0.0,0.45454545454545453,True,True,False
" 
SELECT title 
FROM table_14847258_1 
WHERE us_viewers__millions_ = 15030000;
","select title from table_14847258_1 where us_viewers__millions_ = ""15.03""",False,0.0,0.875,False,False,True
" 
SELECT broadcast_date FROM table_2102782_1 WHERE viewers__in_millions_ = 6.0;
","select broadcast_date from table_2102782_1 where viewers__in_millions_ = ""6.0""",False,1.0,0.875,False,False,True
" 

SELECT final_score FROM table_10548224_1 WHERE date_contested = 'February 1, 2009';
","select final_score from table_10548224_1 where date_contested = ""february 1, 2009""",True,1.0,1.0,False,False,True
" 

SELECT high_assists FROM table_11964154_11 WHERE high_rebounds = '15' AND high_rebounds = 'Nick Collison';
","select high_assists from table_11964154_11 where high_rebounds = ""nick collison (15)""",False,0.0,0.8,False,False,True
" 
SELECT COUNT(*) FROM table_21002034_4 WHERE director = 'Alex Chapple';
","select count(title) from table_21002034_4 where director = ""alex chapple""",False,1.0,0.8888888888888888,False,False,True
" 

SELECT finish__incl_championship_ FROM table_22383603_1 WHERE start__reg_season_ = 'September 25';
","select finish__incl_championship_ from table_22383603_1 where start__reg_season_ = ""september 25""",True,1.0,1.0,False,False,True
" 

SELECT SUM(winnings) FROM table_1458412_1 WHERE winnings = '$1,752,299';
","select count(team_s_) from table_1458412_1 where winnings = ""$1,752,299""",False,0.0,0.875,False,False,True
" 

SELECT artist_s_ FROM table_2560677_1 WHERE start_date = '1966-10-23';
","select artist_s_ from table_2560677_1 where start_date = ""1966-10-23""",True,1.0,1.0,False,False,True
" 
SELECT COUNT(*) FROM has_allergy WHERE allergy = 'cat';
","select count(*) from has_allergy where allergy = ""cat""",True,1.0,1.0,False,False,True
" 
SELECT property FROM table_186468_1 WHERE q_band = '8.3';
","select property from table_186468_1 where q_band = ""8.3""",True,1.0,1.0,False,False,True
" 
SELECT MIN(gdp__ppp__per_capita) FROM table_25869317_1; ",select min(gdp__ppp__per_capita) from table_25869317_1,True,1.0,1.0,False,False,True
" 
SELECT segment_c FROM table_15187735_3 WHERE segment_b = 'couscous';
","select segment_c from table_15187735_3 where segment_b = ""couscous""",True,1.0,1.0,False,False,True
" 
SELECT gender, COUNT(*) AS num_artists
FROM artist
GROUP BY gender;
","select count(*), gender from artist group by gender",False,0.0,0.8571428571428571,False,False,True
" 

SELECT type FROM table_2076595_1 WHERE control = 'art school';
","select control from table_2076595_1 where type = ""art school""",False,0.0,1.0,False,False,True
" 

SELECT COUNT(cash_prize)
FROM table_25926120_3
WHERE language = 'hindi' AND name_of_film = 'jodhaa akbar';
","select count(cash_prize) from table_25926120_3 where language = ""hindi"" and name_of_film = ""jodhaa akbar""",True,1.0,1.0,False,False,True
" 

SELECT journalist.name
FROM journalist
JOIN news_report ON journalist.journalist_id = news_report.journalist_id
GROUP BY journalist.name
HAVING COUNT(news_report.event_id) > 1;
",select t3.name from news_report as t1 join events_ as t2 on t1.event_id = t2.event_id join journalist as t3 on t1.journalist_id = t3.journalist_id group by t3.name having count(*) > 1,False,1.0,0.5217391304347826,True,True,True
" 

SELECT copa_mercosur_1998 FROM table_14962316_9 WHERE team = 'Cruzeiro';
","select copa_mercosur_1998 from table_14962316_9 where team = ""cruzeiro""",True,1.0,1.0,False,False,True
" 

SELECT COUNT(DISTINCT audition_city) FROM table_27455867_1 WHERE audition_venue = 'Bridgestone arena';
","select count(audition_city) from table_27455867_1 where audition_venue = ""bridgestone arena""",False,1.0,0.8888888888888888,False,False,True
" 
SELECT * FROM table_23248869_10 WHERE team = 'Boston';
","select record from table_23248869_10 where team = ""boston""",False,0.0,0.875,False,False,True
" 

SELECT opponents_in_the_final FROM table_22597626_17 WHERE score_in_the_final = '6–4, 7–6 2';
","select opponents_in_the_final from table_22597626_17 where score_in_the_final = ""6–4, 7–6 2""",True,1.0,1.0,False,False,True
" 
SELECT circuit FROM table_20884163_2 WHERE race_title = 'Placemakers V8 Supercars Race';
","select circuit from table_20884163_2 where race_title = ""placemakers v8 supercars""",False,0.0,0.9,False,False,True
" 

SELECT model__list_ FROM table_24101118_1 WHERE processor = 'yorkfield' AND brand_name = 'xeon';
","select model__list_ from table_24101118_1 where processor = ""yorkfield"" and brand_name = ""xeon""",True,1.0,1.0,False,False,True
" 

SELECT test_result, COUNT(*) AS count
FROM student_tests_taken
GROUP BY test_result
ORDER BY count DESC;
","select test_result, count(*) from student_tests_taken group by test_result order by count(*) desc",False,1.0,1.0,False,False,True
" 

SELECT template_type_description
FROM ref_template_types
WHERE template_type_code = 'AD';
","select template_type_description from ref_template_types where template_type_code = ""ad""",True,1.0,1.0,False,False,True
" 

SELECT mixed_veteran FROM table_28211674_3 WHERE womens_singles = 'Naomi Owen' AND mens_singles = 'Ricardo Walther';
","select mixed_veteran from table_28211674_3 where womens_singles = ""naomi owen"" and mens_singles = ""ricardo walther""",True,1.0,1.0,False,False,True
" 
SELECT name FROM table_20595642_2 WHERE br_no = '60501';
",select name from table_20595642_2 where br_no = 60501,False,1.0,0.875,False,False,True
" 

SELECT address FROM restaurant WHERE resname = 'Subway';
","select address from restaurant where resname = ""subway""",True,1.0,1.0,False,False,True
" 
SELECT ground FROM table_27409644_1 WHERE club = 'flora tallinn';
","select ground from table_27409644_1 where club = ""flora tallinn""",True,1.0,1.0,False,False,True
" 
SELECT juntas_de_regantes__wub_ FROM table_20018310_1 WHERE irrigation_district = 'Azua Valley';
","select juntas_de_regantes__wub_ from table_20018310_1 where irrigation_district = ""azua valley""",True,1.0,1.0,False,False,True
" 
SELECT * FROM table_29486189_4 WHERE residence = 'willowick';
","select representative from table_29486189_4 where residence = ""willowick""",False,0.0,0.875,False,False,True
" 

SELECT event_name
FROM party_events
GROUP BY event_name
HAVING COUNT(*) > 2;
",select event_name from party_events group by event_name having count(*) > 2,True,1.0,1.0,False,False,True
" 

SELECT title FROM table_24910733_1 WHERE written_by = 'Emily Halpern';
","select title from table_24910733_1 where written_by = ""emily halpern""",True,1.0,1.0,False,False,True
" 

SELECT branding FROM table_2610582_2 WHERE callsign = 'DWEC-TV';
","select branding from table_2610582_2 where callsign = ""dwec-tv""",True,1.0,1.0,False,False,True
" 

SELECT total_w_l FROM table_10294071_1 WHERE doubles_w_l = '11–11';
","select count(total_w_l) from table_10294071_1 where doubles_w_l = ""11–11""",False,0.0,0.875,False,False,True
" 

SELECT * FROM table_22860_1 WHERE atlantic_europe = 'Hoxniense';
","select america from table_22860_1 where atlantic_europe = ""hoxniense""",False,0.0,0.875,False,False,True
" 

SELECT party, COUNT(*) AS num_representatives
FROM representative
GROUP BY party
ORDER BY num_representatives DESC
LIMIT 1;
","select party, count(*) from representative group by party order by count(*) desc limit 1",False,1.0,1.0,False,False,True
" 

SELECT pole_position FROM table_1132588_3 WHERE constructor = 'Ferrari' AND grand_prix = 'Austrian Grand Prix';
","select pole_position from table_1132588_3 where constructor = ""ferrari"" and grand_prix = ""austrian grand_prix""",False,0.0,0.9166666666666666,False,False,True
" 

SELECT under_11 FROM table_26368963_2 WHERE under_17 = 'Salma Nassar';
","select under_11 from table_26368963_2 where under_17 = ""salma nassar""",True,1.0,1.0,False,False,True
" 
SELECT aircraft.name
FROM flight
JOIN aircraft ON flight.aid = aircraft.aid
WHERE flight.flno = 99;
",select t2.name from flight as t1 join aircraft as t2 on t1.aid = t2.aid where t1.flno = 99,False,1.0,0.5625,True,True,True
" 

SELECT record FROM table_27755603_2 WHERE high_rebounds = '8' AND record LIKE '%Greg Monroe%';
","select record from table_27755603_2 where high_rebounds = ""greg monroe (8)""",False,0.0,0.7,False,False,True
" 
SELECT barrel_profile FROM table_12834315_5 WHERE name = 'gas piston carbine';
","select barrel_profile from table_12834315_5 where name = ""gas piston carbine""",True,1.0,1.0,False,False,True
" 
SELECT no_of_s_barangay FROM table_255885_1 WHERE municipality = 'Paracale';
","select no_of_s_barangay from table_255885_1 where municipality = ""paracale""",True,1.0,1.0,False,False,True
" 
SELECT original_title FROM table_17641206_4 WHERE viewership = '5.04 million';
","select original_title from table_17641206_4 where viewership = ""5.04 million""",True,1.0,1.0,False,False,True
" 

SELECT country, state_province_county 
FROM addresses 
JOIN staff 
ON addresses.address_id = staff.staff_address_id 
WHERE first_name = 'Janessa' AND last_name = 'Sawayn';
","select t1.country, t1.state_province_county from addresses as t1 join staff as t2 on t1.address_id = t2.staff_address_id where t2.first_name = ""janessa"" and t2.last_name = ""sawayn""",False,1.0,0.55,True,True,True
" 
SELECT name
FROM swimmer
ORDER BY (SELECT COUNT(*)
FROM record
WHERE swimmer_id = swimmer.id) DESC
LIMIT 1;
",select t1.name from swimmer as t1 join record as t2 on t1.id = t2.swimmer_id group by t2.swimmer_id order by count(*) desc limit 1,False,1.0,0.55,True,True,True
" 

SELECT MIN(number_in_fleet) FROM table_1425948_1 WHERE chassis_model = 'Scania K360ua';
","select min(number_in_fleet) from table_1425948_1 where chassis_model = ""scania k360ua""",True,1.0,1.0,False,False,True
" 

SELECT citizenship, COUNT(*) AS count
FROM singer
GROUP BY citizenship
ORDER BY count DESC
LIMIT 1;
",select citizenship from singer group by citizenship order by count(*) desc limit 1,False,0.0,1.0,False,False,True
" 

SELECT framed_size FROM table_15070195_1 WHERE date_completed = '02/91';
","select framed_size from table_15070195_1 where date_completed = ""02/91""",True,1.0,1.0,False,False,True
" 
SELECT location FROM table_22669375_1 WHERE race_name = 'trenton 300';
","select location from table_22669375_1 where race_name = ""trenton 300""",True,1.0,1.0,False,False,True
" 

SELECT result FROM table_29857115_4 WHERE singer = 'gabriella ferrone' AND evening = 5;
","select 5 as th_evening from table_29857115_4 where singer = ""gabriella ferrone""",False,0.0,0.8181818181818182,False,False,False
" 
SELECT candidates FROM table_1342249_13 WHERE incumbent = 'Noah M. Mason';
","select candidates from table_1342249_13 where incumbent = ""noah m. mason""",True,1.0,1.0,False,False,True
" 
SELECT reason_for_change FROM table_228439_4 WHERE successor = 'Richard K. Meade (d)';
","select reason_for_change from table_228439_4 where successor = ""richard k. meade ( d )""",False,0.0,0.7692307692307693,False,False,True
" 
SELECT COUNT(tree_species)
FROM table_16577990_1
WHERE total_plant_species = 258;
",select tree_species from table_16577990_1 where total_plant_species = 258,False,0.0,0.875,False,False,True
" 

SELECT COUNT(*) FROM program;
",select count(*) from program,True,1.0,1.0,False,False,True
" 
SELECT us_viewers__millions_ FROM table_12570759_2 WHERE directed_by = 'Rob Bailey' AND written_by = 'Pam Veasey';
","select us_viewers__millions_ from table_12570759_2 where directed_by = ""rob bailey"" and written_by = ""pam veasey""",True,1.0,1.0,False,False,True
" 

SELECT cfl_team
FROM table_16441561_5
WHERE college = 'University of British Columbia';
","select cfl_team from table_16441561_5 where college = ""british columbia""",False,0.0,0.8888888888888888,False,False,True
" 
SELECT nurse.name
FROM on_call
JOIN nurse ON on_call.nurse = nurse.name;
",select distinct t1.name from nurse as t1 join on_call as t2 on t1.employeeid = t2.nurse,False,0.0,0.5,True,True,True
" 
SELECT * FROM table_17080868_8 WHERE high_points = 'Corey Maggette (25)';
","select record from table_17080868_8 where high_points = ""corey maggette (25)""",False,0.0,0.9,False,False,True
" 

SELECT COUNT(*) FROM table_14308895_2 WHERE country_territory = 'Aruba';
","select count(new_pageant) from table_14308895_2 where country_territory = ""aruba""",False,1.0,0.875,False,False,True
" 
SELECT replaced_by FROM table_17039232_3 WHERE outgoing_manager = 'kent nielsen';
","select replaced_by from table_17039232_3 where outgoing_manager = ""kent nielsen""",True,1.0,1.0,False,False,True
" 
SELECT cfl_team
FROM table_10975034_4
WHERE college = 'Simon Fraser';
","select cfl_team from table_10975034_4 where college = ""simon fraser""",True,1.0,1.0,False,False,True
" 
SELECT COUNT(DISTINCT gender) FROM dorm;
",select count(distinct gender) from dorm,True,1.0,1.0,False,False,True
" 
SELECT manner_of_departure FROM table_29414946_3 WHERE outgoing_manager = 'Geninho';
","select manner_of_departure from table_29414946_3 where outgoing_manager = ""geninho""",True,1.0,1.0,False,False,True
" 

SELECT name FROM media_types;
",select name from media_types,True,1.0,1.0,False,False,True
" 
SELECT original_air_date FROM table_25923164_1 WHERE directed_by = 'Gloria Muzio';
","select original_air_date from table_25923164_1 where directed_by = ""gloria muzio""",True,1.0,1.0,False,False,True
" 

SELECT COUNT(*) 
FROM table_15187735_9 
WHERE segment_c = 'leather' AND segment_d = 'pedal steel guitars' AND episode = 111;
","select count(segment_c) from table_15187735_9 where segment_d = ""pedal steel guitars""",False,0.0,0.9,False,False,False
" 
SELECT no_of_barangays FROM table_2402209_1 WHERE area_coordinator = 110.95;
","select no_of_barangays from table_2402209_1 where area_coordinator = ""110.95""",False,1.0,0.875,False,False,True
" 

SELECT SUM(date_of_birth) FROM table_22344463_2 WHERE name = 'Timo Higgins';
","select count(date_of_birth) from table_22344463_2 where name = ""timo higgins""",False,0.0,0.8888888888888888,False,False,True
" 
SELECT * FROM table_24425491_3 WHERE cover_model = 'Pamela Horton';
","select 20 as _questions from table_24425491_3 where cover_model = ""pamela horton""",False,0.0,0.7272727272727273,False,False,True
" 
SELECT market_rank_, _city_of_license__market FROM table_22329326_1 WHERE station = 'KABC-TV'; ","select market_rank_ & _city_of_license__market from table_22329326_1 where station = ""kabc-tv""",False,0.0,0.8,False,False,True
" 

SELECT songs.title
FROM songs
JOIN performance ON songs.songid = performance.songid
JOIN band ON performance.bandmate = band.id
WHERE band.lastname = 'Heilo';
","select t3.title from performance as t1 join band as t2 on t1.bandmate = t2.id join songs as t3 on t3.songid = t1.songid where t2.lastname = ""heilo""",False,1.0,0.5,True,True,True
" 

SELECT directed_by FROM table_11630008_5 WHERE written_by = 'Lamont Ferrell';
","select directed_by from table_11630008_5 where written_by = ""lamont ferrell""",True,1.0,1.0,False,False,True
" 

SELECT stadium FROM table_21436373_6 WHERE date_year = 'Fri 06/25/82';
","select stadium from table_21436373_6 where date_year = ""fri 06/25/82""",True,1.0,1.0,False,False,True
" 
SELECT name FROM singer WHERE citizenship!= ""France"";
","select name from singer where citizenship <> ""france""",False,1.0,0.75,False,False,True
